Date,Pin [kg/s]
16/08/2017,0.001827309
17/08/2017,0.002893221
18/08/2017,0.002051573
19/08/2017,0.002131089
20/08/2017,0.000446621
21/08/2017,0.000379648
22/08/2017,0.002009911
23/08/2017,0.001293282
24/08/2017,0.001813429
25/08/2017,0.002107565
26/08/2017,0.001874943
27/08/2017,0.000392186
28/08/2017,0.000341596
29/08/2017,0.003077257
30/08/2017,0.003193095
31/08/2017,0.00335722
01/09/2017,0.00298801
02/09/2017,0.002358889
03/09/2017,0.000848562
04/09/2017,0.000428658
05/09/2017,0.000373241
06/09/2017,0.000408066
07/09/2017,0.000303897
08/09/2017,0.000527784
09/09/2017,0.000483101
10/09/2017,0.000320648
11/09/2017,0.000359344
12/09/2017,0.000301957
13/09/2017,0.000491314
14/09/2017,0.000446153
15/09/2017,0.000673403
16/09/2017,0.000497192
17/09/2017,0.000377652
18/09/2017,0.000452013
19/09/2017,0.001776169
20/09/2017,0.001939406
21/09/2017,0.001795619
22/09/2017,0.001485049
23/09/2017,0.001654001
24/09/2017,0.000856757
25/09/2017,0.00090947
26/09/2017,0.001589672
27/09/2017,0.001453816
28/09/2017,0.001223657
29/09/2017,0.001551914
30/09/2017,0.001337006
01/10/2017,0.000381969
02/10/2017,0.000454384
03/10/2017,0.002347564
04/10/2017,0.002182017
05/10/2017,0.002129865
06/10/2017,0.002147826
07/10/2017,0.002161385
08/10/2017,0.001839365
09/10/2017,0.001805771
10/10/2017,0.002223132
11/10/2017,0.001475101
12/10/2017,0.000852897
13/10/2017,0.000645681
14/10/2017,0.000571034
15/10/2017,0.000487538
16/10/2017,0.000419811
17/10/2017,0.000682299
18/10/2017,0.000749888
19/10/2017,0.000727466
20/10/2017,0.000628053
21/10/2017,0.000539689
22/10/2017,0.000418149
23/10/2017,0.000542245
24/10/2017,0.0010727
25/10/2017,0.000822448
26/10/2017,0.000842912
27/10/2017,0.000873523
28/10/2017,0.000827006
29/10/2017,0.000408877
30/10/2017,0.000387604
31/10/2017,0.000737942
01/11/2017,0.000860273
02/11/2017,0.000391573
03/11/2017,0.001157133
04/11/2017,0.001008106
05/11/2017,0.001201138
06/11/2017,0.001118285
07/11/2017,0.003001702
08/11/2017,0.002939923
09/11/2017,0.003045132
10/11/2017,0.002976105
11/11/2017,0.002992179
12/11/2017,0.001084979
13/11/2017,0.00101892
14/11/2017,0.002868258
15/11/2017,0.00377641
16/11/2017,0.003695745
17/11/2017,0.003432352
18/11/2017,0.002406809
19/11/2017,0.000435636
20/11/2017,0.000433536
21/11/2017,0.002302047
22/11/2017,0.002893179
23/11/2017,0.001969804
24/11/2017,0.000845595
25/11/2017,0.000517654
26/11/2017,0.000992725
27/11/2017,0.000809796
28/11/2017,0.003183293
29/11/2017,0.003291415
30/11/2017,0.00318939
01/12/2017,0.003653
02/12/2017,0.003474462
03/12/2017,0.001491597
04/12/2017,0.000830528
05/12/2017,0.003161042
06/12/2017,0.003459183
07/12/2017,0.003111973
08/12/2017,0.002949367
09/12/2017,0.001406065
10/12/2017,0.000815631
11/12/2017,0.001549883
12/12/2017,0.004913211
13/12/2017,0.005430155
14/12/2017,0.0045841
15/12/2017,0.004911272
16/12/2017,0.005638117
17/12/2017,0.00447142
18/12/2017,0.002262284
19/12/2017,0.003773583
20/12/2017,0.003902533
21/12/2017,0.004139325
22/12/2017,0.003410741
23/12/2017,0.003525304
24/12/2017,0.002340622
25/12/2017,0.00151787
26/12/2017,0.000670735
27/12/2017,0.000854331
28/12/2017,0.001096758
29/12/2017,0.001042569
30/12/2017,0.000811449
31/12/2017,0.001172659
01/01/2018,0.001610068
02/01/2018,0.003115049
03/01/2018,0.004903792
04/01/2018,0.005115081
05/01/2018,0.007006155
06/01/2018,0.007031884
07/01/2018,0.00879675
08/01/2018,0.005845732
09/01/2018,0.005468437
10/01/2018,0.005318535
11/01/2018,0.0051527
12/01/2018,0.005190067
13/01/2018,0.005090818
14/01/2018,0.005075315
15/01/2018,0.002801961
16/01/2018,0.00413931
17/01/2018,0.004572958
18/01/2018,0.004909019
19/01/2018,0.005232118
20/01/2018,0.006035348
21/01/2018,0.005439192
22/01/2018,0.006563472
23/01/2018,0.009299924
24/01/2018,0.007080013
25/01/2018,0.005977274
26/01/2018,0.005580288
27/01/2018,0.005477729
28/01/2018,0.005323985
29/01/2018,0.00529359
30/01/2018,0.005254457
31/01/2018,0.00521099
01/02/2018,0.005156499
02/02/2018,0.005590024
03/02/2018,0.005133523
04/02/2018,0.004440124
05/02/2018,0.003585153
06/02/2018,0.004354748
07/02/2018,0.004745142
08/02/2018,0.004787485
09/02/2018,0.004727512
10/02/2018,0.004564179
11/02/2018,0.004442298
12/02/2018,0.002441259
13/02/2018,0.004277372
14/02/2018,0.004625823
15/02/2018,0.004067687
16/02/2018,0.004160862
17/02/2018,0.004911447
18/02/2018,0.005397678
19/02/2018,0.00430607
20/02/2018,0.00499271
21/02/2018,0.004699108
22/02/2018,0.004936408
23/02/2018,0.004436828
24/02/2018,0.004315261
25/02/2018,0.002874128
26/02/2018,0.002044374
27/02/2018,0.004590124
28/02/2018,0.004846814
01/03/2018,0.004879859
02/03/2018,0.004893705
03/03/2018,0.004963153
04/03/2018,0.004745217
05/03/2018,0.001553623
06/03/2018,0.003627112
07/03/2018,0.004467681
08/03/2018,0.003876627
09/03/2018,0.002966545
10/03/2018,0.003852503
11/03/2018,0.000916213
12/03/2018,0.000976294
13/03/2018,0.003421859
14/03/2018,0.003481366
15/03/2018,0.002245894
16/03/2018,0.003046244
17/03/2018,0.002214767
18/03/2018,0.001852966
19/03/2018,0.00190636
20/03/2018,0.002535688
21/03/2018,0.003478479
22/03/2018,0.003687744
23/03/2018,0.002771207
24/03/2018,0.001715004
25/03/2018,0.001250927
26/03/2018,0.001369073
27/03/2018,0.001503643
28/03/2018,0.002745211
29/03/2018,0.002172251
30/03/2018,0.003597028
31/03/2018,0.002555839
01/04/2018,0.003528813
02/04/2018,0.001850646
03/04/2018,0.002624766
04/04/2018,0.002588054
05/04/2018,0.003429157
06/04/2018,0.003668507
07/04/2018,0.003166836
08/04/2018,0.00329037
09/04/2018,0.001505318
10/04/2018,0.003413295
11/04/2018,0.004140577
12/04/2018,0.004593481
13/04/2018,0.004584707
14/04/2018,0.004247769
15/04/2018,0.002674107
16/04/2018,0.001942132
17/04/2018,0.003751593
18/04/2018,0.003807023
19/04/2018,0.004823566
20/04/2018,0.004987155
21/04/2018,0.004840494
22/04/2018,0.005044397
23/04/2018,0.005030481
24/04/2018,0.004747615
25/04/2018,0.005011416
26/04/2018,0.004605075
27/04/2018,0.004561854
28/04/2018,0.004657286
29/04/2018,0.004412914
30/04/2018,0.003593951
01/05/2018,0.002797741
02/05/2018,0.002761549
03/05/2018,0.002986348
04/05/2018,0.003084624
05/05/2018,0.00275012
06/05/2018,0.002367232
07/05/2018,0.002265384
08/05/2018,0.002416338
09/05/2018,0.004074646
10/05/2018,0.004516076
11/05/2018,0.002607562
12/05/2018,0.004574563
13/05/2018,0.00170219
14/05/2018,0.001490639
15/05/2018,0.003909401
16/05/2018,0.004162455
17/05/2018,0.003700564
18/05/2018,0.003088466
19/05/2018,0.003043877
20/05/2018,0.00205925
21/05/2018,0.001973416
22/05/2018,0.002051152
23/05/2018,0.003758637
24/05/2018,0.003430012
25/05/2018,0.00354701
26/05/2018,0.003560048
27/05/2018,0.002031652
28/05/2018,0.002020608
29/05/2018,0.003383217
30/05/2018,0.003261896
31/05/2018,0.00338919
01/06/2018,0.002714022
02/06/2018,0.001990101
03/06/2018,0.000467832
04/06/2018,0.000677452
05/06/2018,0.003460207
06/06/2018,0.003494962
07/06/2018,0.001685554
08/06/2018,0.002368844
09/06/2018,0.003154507
10/06/2018,0.001347314
11/06/2018,0.001285261
12/06/2018,0.003246709
13/06/2018,0.003840466
14/06/2018,0.003383363
15/06/2018,0.001629025
16/06/2018,0.002498476
17/06/2018,0.001011627
18/06/2018,0.000967037
19/06/2018,0.001611749
20/06/2018,0.001493546
21/06/2018,0.001604431
22/06/2018,0.001734871
23/06/2018,0.000934122
24/06/2018,0.000909937
25/06/2018,0.000941724
26/06/2018,0.002290793
27/06/2018,0.002202484
28/06/2018,0.00198694
29/06/2018,0.001966105
30/06/2018,0.001832381
01/07/2018,0.000745135
02/07/2018,0.000933367
03/07/2018,0.002019352
04/07/2018,0.002238695
05/07/2018,0.002474339
06/07/2018,0.001997571
07/07/2018,0.001719695
08/07/2018,0.00100175
09/07/2018,0.000877311
10/07/2018,0.001327315
11/07/2018,0.000861159
12/07/2018,0.000795414
13/07/2018,0.000869485
14/07/2018,0.000808758
15/07/2018,0.000441762
16/07/2018,0.000528674
17/07/2018,0.001450432
18/07/2018,0.001545577
19/07/2018,0.001309151
20/07/2018,0.000863836
21/07/2018,0.001006661
22/07/2018,0.000739956
23/07/2018,0.000435203
24/07/2018,0.001517946
25/07/2018,0.001339326
26/07/2018,0.001104568
27/07/2018,0.00111252
28/07/2018,0.000465508
29/07/2018,0.0004959
30/07/2018,0.000420664
31/07/2018,0.001218567
01/08/2018,0.000989663
02/08/2018,0.001201348
03/08/2018,0.000993093
04/08/2018,0.000857413
05/08/2018,0.000396371
06/08/2018,0.00039944
07/08/2018,0.000956083
08/08/2018,0.001311878
09/08/2018,0.001174803
10/08/2018,0.001018842
11/08/2018,0.00096773
12/08/2018,0.000432869
13/08/2018,0.000392506
14/08/2018,0.001191433
15/08/2018,0.000897872
16/08/2018,0.000544209
17/08/2018,0.000477206
18/08/2018,0.001368414
19/08/2018,0.000550776
20/08/2018,0.000420129
21/08/2018,0.000675082
22/08/2018,0.001774086
23/08/2018,0.001576389
24/08/2018,0.001369338
25/08/2018,0.00049555
26/08/2018,0.000432772
27/08/2018,0.000454713
28/08/2018,0.000387669
29/08/2018,0.000883443
30/08/2018,0.001922208
31/08/2018,0.00199141
01/09/2018,0.001478115
02/09/2018,0.000415636
03/09/2018,0.000382151
04/09/2018,0.000414239
05/09/2018,0.000655161
06/09/2018,0.000716774
07/09/2018,0.001150696
08/09/2018,0.00097518
09/09/2018,0.000386575
10/09/2018,0.000384448
11/09/2018,0.000548516
12/09/2018,0.000742012
13/09/2018,0.000690517
14/09/2018,0.001441855
15/09/2018,0.000590152
16/09/2018,0.00037949
17/09/2018,0.000390272
18/09/2018,0.000867845
19/09/2018,0.000383036
20/09/2018,0.000376067
21/09/2018,0.000380258
22/09/2018,0.000520708
23/09/2018,0.000347106
24/09/2018,0.000375352
25/09/2018,0.000565813
26/09/2018,0.000382967
27/09/2018,0.000382617
28/09/2018,0.000381994
29/09/2018,0.000345759
30/09/2018,0.000392346
01/10/2018,0.000372772
02/10/2018,0.001188784
03/10/2018,0.001085039
04/10/2018,0.001914726
05/10/2018,0.001925826
06/10/2018,0.001118681
07/10/2018,0.000354954
08/10/2018,0.000347004
09/10/2018,0.001105005
10/10/2018,0.00142894
11/10/2018,0.001162159
12/10/2018,0.001104062
13/10/2018,0.000571201
14/10/2018,0.000384092
15/10/2018,0.000385113
16/10/2018,0.000954054
17/10/2018,0.000881023
18/10/2018,0.001165737
19/10/2018,0.000653403
20/10/2018,0.000475046
21/10/2018,0.000338248
22/10/2018,0.000337395
23/10/2018,0.000602267
24/10/2018,0.000418139
25/10/2018,0.000659762
26/10/2018,0.000419689
27/10/2018,0.000496334
28/10/2018,0.00048636
29/10/2018,0.000559327
30/10/2018,0.002548374
31/10/2018,0.001513536
01/11/2018,0.001203828
02/11/2018,0.000352676
03/11/2018,0.001377167
04/11/2018,0.000350889
05/11/2018,0.000451944
06/11/2018,0.000399058
07/11/2018,0.001104327
08/11/2018,0.000406762
09/11/2018,0.001322958
10/11/2018,0.000496175
11/11/2018,0.000368854
12/11/2018,0.000392986
13/11/2018,0.000639875
14/11/2018,0.000485668
15/11/2018,0.000400494
16/11/2018,0.000829004
17/11/2018,0.000356711
18/11/2018,0.0003578
19/11/2018,0.000351751
20/11/2018,0.001879327
21/11/2018,0.002025689
22/11/2018,0.002397419
23/11/2018,0.00228391
24/11/2018,0.002090291
25/11/2018,0.000399601
26/11/2018,0.000378851
27/11/2018,0.002040869
28/11/2018,0.002724476
29/11/2018,0.000779619
30/11/2018,0.000422649
01/12/2018,0.001343084
02/12/2018,0.000545416
03/12/2018,0.000580653
04/12/2018,0.001880632
05/12/2018,0.002244225
06/12/2018,0.002971826
07/12/2018,0.002744333
08/12/2018,0.002628595
09/12/2018,0.000533473
10/12/2018,0.000637373
11/12/2018,0.00428579
12/12/2018,0.004394858
13/12/2018,0.004153063
14/12/2018,0.004070337
15/12/2018,0.004425574
16/12/2018,0.002283095
17/12/2018,0.001437522
18/12/2018,0.003675609
19/12/2018,0.003588597
20/12/2018,0.003792117
21/12/2018,0.003720337
22/12/2018,0.003595329
23/12/2018,0.00220525
24/12/2018,0.002432994
25/12/2018,0.00488127
26/12/2018,0.004474413
27/12/2018,0.002470697
28/12/2018,0.003023063
29/12/2018,0.003149555
30/12/2018,0.000806282
31/12/2018,0.000392833
01/01/2019,0.002183781
02/01/2019,0.000390773
03/01/2019,0.000390235
04/01/2019,0.000714102
05/01/2019,0.000947438
06/01/2019,0.000650393
07/01/2019,0.000403673
08/01/2019,0.002102888
09/01/2019,0.001788981
10/01/2019,0.001438795
11/01/2019,0.002889707
12/01/2019,0.003126189
13/01/2019,0.000415339
14/01/2019,0.000508818
15/01/2019,0.001060282
16/01/2019,0.001041556
17/01/2019,0.000916027
18/01/2019,0.000922176
19/01/2019,0.002249464
20/01/2019,0.000903322
21/01/2019,0.000850791
22/01/2019,0.002989528
23/01/2019,0.003299569
24/01/2019,0.003520652
25/01/2019,0.003770823
26/01/2019,0.003224286
27/01/2019,0.000387597
28/01/2019,0.000380235
29/01/2019,0.003716528
30/01/2019,0.003596509
31/01/2019,0.003464388
01/02/2019,0.003530832
02/02/2019,0.001988819
03/02/2019,0.001453893
04/02/2019,0.001527926
05/02/2019,0.003479612
06/02/2019,0.003181885
07/02/2019,0.00317641
08/02/2019,0.002560773
09/02/2019,0.000987321
10/02/2019,0.001455844
11/02/2019,0.001961728
12/02/2019,0.003160277
13/02/2019,0.002434021
14/02/2019,0.002371015
15/02/2019,0.001788978
16/02/2019,0.00196589
17/02/2019,0.001597475
18/02/2019,0.001478509
19/02/2019,0.002909237
20/02/2019,0.002274755
21/02/2019,0.002366553
22/02/2019,0.00201906
23/02/2019,0.00217174
24/02/2019,0.001193763
25/02/2019,0.001146264
26/02/2019,0.002405135
27/02/2019,0.003350323
28/02/2019,0.003852789
01/03/2019,0.003438014
02/03/2019,0.003862763
03/03/2019,0.00273563
04/03/2019,0.000555489
05/03/2019,0.002864209
06/03/2019,0.0034301
07/03/2019,0.003969858
08/03/2019,0.003498741
09/03/2019,0.003991483
10/03/2019,0.001361044
11/03/2019,0.001673464
12/03/2019,0.004471909
13/03/2019,0.005081014
14/03/2019,0.004876496
15/03/2019,0.005100546
16/03/2019,0.005928374
17/03/2019,0.004740619
18/03/2019,0.003099228
19/03/2019,0.00453168
20/03/2019,0.003991516
21/03/2019,0.004486419
22/03/2019,0.004404336
23/03/2019,0.003833512
24/03/2019,0.001809283
25/03/2019,0.001029064
26/03/2019,0.002980696
27/03/2019,0.003676817
28/03/2019,0.003631506
29/03/2019,0.003755481
30/03/2019,0.003415606
31/03/2019,0.001328963
01/04/2019,0.000543547
02/04/2019,0.003467667
03/04/2019,0.003644307
04/04/2019,0.003589875
05/04/2019,0.004344128
06/04/2019,0.003633462
07/04/2019,0.002173228
08/04/2019,0.001777379
09/04/2019,0.003006561
10/04/2019,0.002558104
11/04/2019,0.002614428
12/04/2019,0.002203933
13/04/2019,0.002025754
14/04/2019,0.001103025
15/04/2019,0.001417688
16/04/2019,0.001870499
17/04/2019,0.001741053
18/04/2019,0.00156592
19/04/2019,0.001885036
20/04/2019,0.001844689
21/04/2019,0.001543063
22/04/2019,0.001436925
23/04/2019,0.00197485
24/04/2019,0.003175328
25/04/2019,0.002716204
26/04/2019,0.003300803
27/04/2019,0.002750725
28/04/2019,0.002744731
29/04/2019,0.002278564
30/04/2019,0.002402512
01/05/2019,0.002100886
02/05/2019,0.00055664
03/05/2019,0.001353705
04/05/2019,0.001332878
05/05/2019,0.000576848
06/05/2019,0.00075134
07/05/2019,0.002275223
08/05/2019,0.00299125
09/05/2019,0.001535638
10/05/2019,0.004099411
11/05/2019,0.003471872
12/05/2019,0.001183216
13/05/2019,0.000989608
14/05/2019,0.003611934
15/05/2019,0.00354923
16/05/2019,0.003816046
17/05/2019,0.004156709
18/05/2019,0.00419166
19/05/2019,0.002130162
20/05/2019,0.001296994
21/05/2019,0.005706274
22/05/2019,0.00545073
23/05/2019,0.005455628
24/05/2019,0.00535418
25/05/2019,0.005255128
26/05/2019,0.00531178
27/05/2019,0.002424973
28/05/2019,0.004586928
29/05/2019,0.005288181
30/05/2019,0.004653763
31/05/2019,0.002769764
01/06/2019,0.002887331
02/06/2019,0.002882
03/06/2019,0.00261799
04/06/2019,0.003642141
05/06/2019,0.003775152
06/06/2019,0.003799926
07/06/2019,0.003980504
08/06/2019,0.0042179
09/06/2019,0.002040694
10/06/2019,0.003622429
11/06/2019,0.004821997
12/06/2019,0.006124582
13/06/2019,0.005609145
14/06/2019,0.004596995
15/06/2019,0.00486185
16/06/2019,0.0038681
17/06/2019,0.002453254
18/06/2019,0.003712349
19/06/2019,0.004110572
20/06/2019,0.003836034
21/06/2019,0.00273176
22/06/2019,0.003721187
23/06/2019,0.001252651
24/06/2019,0.000987112
25/06/2019,0.002645779
26/06/2019,0.003210073
27/06/2019,0.003410955
28/06/2019,0.002270202
29/06/2019,0.002454636
30/06/2019,0.000559669
01/07/2019,0.000788824
02/07/2019,0.002808873
03/07/2019,0.003419744
04/07/2019,0.003852192
05/07/2019,0.003393499
06/07/2019,0.002817591
07/07/2019,0.000907889
08/07/2019,0.000539371
09/07/2019,0.003024425
10/07/2019,0.002102722
11/07/2019,0.002171431
12/07/2019,0.002469852
13/07/2019,0.00104487
14/07/2019,0.000398858
15/07/2019,0.000428581
16/07/2019,0.001565036
17/07/2019,0.000646403
18/07/2019,0.000634638
19/07/2019,0.000403184
20/07/2019,0.000404342
21/07/2019,0.000981146
22/07/2019,0.000419296
23/07/2019,0.001143232
24/07/2019,0.001483074
25/07/2019,0.001847843
26/07/2019,0.002616775
27/07/2019,0.001652125
28/07/2019,0.000431666
29/07/2019,0.000830561
30/07/2019,0.001980691
31/07/2019,0.002624791
01/08/2019,0.002964858
02/08/2019,0.002699422
03/08/2019,0.002804821
04/08/2019,0.000760077
05/08/2019,0.00045124
06/08/2019,0.001747494
07/08/2019,0.001546065
08/08/2019,0.002492479
09/08/2019,0.001666398
10/08/2019,0.003043998
11/08/2019,0.000709743
12/08/2019,0.000620638
13/08/2019,0.002754976
14/08/2019,0.002533858
15/08/2019,0.002390804
16/08/2019,0.000996849
17/08/2019,0.002210972
18/08/2019,0.00053594
19/08/2019,0.000386424
20/08/2019,0.003220812
21/08/2019,0.005918867
22/08/2019,0.006009536
23/08/2019,0.005457503
24/08/2019,0.005386837
25/08/2019,0.00284963
26/08/2019,0.001444698
27/08/2019,0.003324886
28/08/2019,0.002996962
29/08/2019,0.003323425
30/08/2019,0.003169159
31/08/2019,0.002625105
01/09/2019,0.000542382
02/09/2019,0.000476089
03/09/2019,0.002363231
04/09/2019,0.002325981
05/09/2019,0.001777544
06/09/2019,0.0010886
07/09/2019,0.001349853
08/09/2019,0.000414792
09/09/2019,0.0004855
10/09/2019,0.002668814
11/09/2019,0.000769179
12/09/2019,0.000666884
13/09/2019,0.001327483
14/09/2019,0.001245521
15/09/2019,0.000354159
16/09/2019,0.000354252
17/09/2019,0.000713941
18/09/2019,0.000388228
19/09/2019,0.000775313
20/09/2019,0.000977237
21/09/2019,0.000872476
22/09/2019,0.000388789
23/09/2019,0.000417222
24/09/2019,0.001648911
25/09/2019,0.001149147
26/09/2019,0.001562497
27/09/2019,0.001767091
28/09/2019,0.001558267
29/09/2019,0.000422781
30/09/2019,0.000360337
01/10/2019,0.001714473
02/10/2019,0.001944792
03/10/2019,0.001914118
04/10/2019,0.002025892
05/10/2019,0.00139102
06/10/2019,0.000358398
07/10/2019,0.000355811
08/10/2019,0.003292958
09/10/2019,0.002848335
10/10/2019,0.003693049
11/10/2019,0.00290297
12/10/2019,0.003228072
13/10/2019,0.000537422
14/10/2019,0.000372225
15/10/2019,0.003264532
16/10/2019,0.003729665
17/10/2019,0.00274068
18/10/2019,0.003239722
19/10/2019,0.001726715
20/10/2019,0.001541926
21/10/2019,0.00064084
22/10/2019,0.002318721
23/10/2019,0.002660354
24/10/2019,0.002775486
25/10/2019,0.002758832
26/10/2019,0.0027089
27/10/2019,0.000999796
28/10/2019,0.000873475
29/10/2019,0.002819198
30/10/2019,0.003453166
31/10/2019,0.003669044
01/11/2019,0.004829204
02/11/2019,0.002490725
03/11/2019,0.002788915
04/11/2019,0.002151578
05/11/2019,0.00471237
06/11/2019,0.004617081
07/11/2019,0.004576792
08/11/2019,0.003802035
09/11/2019,0.004139472
10/11/2019,0.002001474
11/11/2019,0.001791423
12/11/2019,0.0027416
13/11/2019,0.0028278
14/11/2019,0.00282368
15/11/2019,0.002569116
16/11/2019,0.001202019
17/11/2019,0.000438387
18/11/2019,0.000603791
19/11/2019,0.002893283
20/11/2019,0.00351211
21/11/2019,0.003331117
22/11/2019,0.003303281
23/11/2019,0.000532123
24/11/2019,0.000838042
25/11/2019,0.000849258
26/11/2019,0.002788262
27/11/2019,0.002142232
28/11/2019,0.001934965
29/11/2019,0.003994812
30/11/2019,0.004170371
01/12/2019,0.001242878
02/12/2019,0.001418446
03/12/2019,0.004011833
04/12/2019,0.004134359
05/12/2019,0.004009368
06/12/2019,0.004026412
07/12/2019,0.004155131
08/12/2019,0.001128966
09/12/2019,0.001400243
10/12/2019,0.003858154
11/12/2019,0.00431068
12/12/2019,0.00419482
13/12/2019,0.004681629
14/12/2019,0.004156496
15/12/2019,0.001004283
16/12/2019,0.001068226
17/12/2019,0.003753906
18/12/2019,0.004127206
19/12/2019,0.004382459
20/12/2019,0.004345895
21/12/2019,0.004499731
22/12/2019,0.00466321
23/12/2019,0.003202475
24/12/2019,0.004646805
25/12/2019,0.004255877
26/12/2019,0.002282096
27/12/2019,0.001825403
28/12/2019,0.003938809
29/12/2019,0.002911239
30/12/2019,0.000820788
31/12/2019,0.001706851
01/01/2020,0.001170677
02/01/2020,0.000672615
03/01/2020,0.000590567
04/01/2020,0.000722932
05/01/2020,0.000580708
06/01/2020,0.00051576
07/01/2020,0.001972574
08/01/2020,0.003268311
09/01/2020,0.003320722
10/01/2020,0.002127383
11/01/2020,0.001904567
12/01/2020,0.000514391
13/01/2020,0.000501739
14/01/2020,0.002309749
15/01/2020,0.001725125
16/01/2020,0.001448136
17/01/2020,0.001834339
18/01/2020,0.001591971
19/01/2020,0.000561591
20/01/2020,0.00051769
21/01/2020,0.003159104
22/01/2020,0.003460261
23/01/2020,0.003565768
24/01/2020,0.003634794
25/01/2020,0.003757179
26/01/2020,0.001514463
27/01/2020,0.000409539
28/01/2020,0.002518234
29/01/2020,0.002608594
30/01/2020,0.002813315
31/01/2020,0.002685856
01/02/2020,0.002669452
02/02/2020,0.001230212
03/02/2020,0.000758453
04/02/2020,0.00436387
05/02/2020,0.004350854
06/02/2020,0.004532175
07/02/2020,0.00467643
08/02/2020,0.004236651
09/02/2020,0.002439003
10/02/2020,0.001137874
11/02/2020,0.00435077
12/02/2020,0.004260445
13/02/2020,0.004615387
14/02/2020,0.004289962
15/02/2020,0.004743169
16/02/2020,0.003108877
17/02/2020,0.00310642
18/02/2020,0.004914162
19/02/2020,0.005010583
20/02/2020,0.004566262
21/02/2020,0.004598826
22/02/2020,0.004577025
23/02/2020,0.002853399
24/02/2020,0.002784243
25/02/2020,0.004387389
26/02/2020,0.00463592
27/02/2020,0.004772216
28/02/2020,0.004781054
29/02/2020,0.004652771
01/03/2020,0.003846081
02/03/2020,0.004490466
03/03/2020,0.005374732
04/03/2020,0.005656987
05/03/2020,0.005092909
06/03/2020,0.00546192
07/03/2020,0.006762354
08/03/2020,0.005481907
09/03/2020,0.004100651
10/03/2020,0.004976266
11/03/2020,0.005241323
12/03/2020,0.005078562
13/03/2020,0.005064273
14/03/2020,0.004145671
15/03/2020,0.00403867
16/03/2020,0.00418921
17/03/2020,0.004376478
18/03/2020,0.005089331
19/03/2020,0.005190839
20/03/2020,0.005157303
21/03/2020,0.005246848
22/03/2020,0.005218259
23/03/2020,0.004068849
24/03/2020,0.004903059
25/03/2020,0.004968815
26/03/2020,0.005266216
27/03/2020,0.00513601
28/03/2020,0.005095987
29/03/2020,0.003336886
30/03/2020,0.003582394
31/03/2020,0.00457032
01/04/2020,0.004308006
02/04/2020,0.003718248
03/04/2020,0.003295682
04/04/2020,0.00340238
05/04/2020,0.002519255
06/04/2020,0.002501124
07/04/2020,0.002194085
08/04/2020,0.001381421
09/04/2020,0.001320912
10/04/2020,0.001292717
11/04/2020,0.000885785
12/04/2020,0.000480756
13/04/2020,0.000455047
14/04/2020,0.000455068
15/04/2020,0.001650049
16/04/2020,0.001756716
17/04/2020,0.001556639
18/04/2020,0.001685809
19/04/2020,0.000426177
20/04/2020,0.000424158
21/04/2020,0.000408917
22/04/2020,0.00139695
23/04/2020,0.001677239
24/04/2020,0.001563614
25/04/2020,0.001320215
26/04/2020,0.000401535
27/04/2020,0.00095276
28/04/2020,0.002033905
29/04/2020,0.002297875
30/04/2020,0.00241494
01/05/2020,0.001738997
02/05/2020,0.001379332
03/05/2020,0.001924437
04/05/2020,0.00143691
05/05/2020,0.00271384
06/05/2020,0.003256798
07/05/2020,0.003129652
08/05/2020,0.002695749
09/05/2020,0.002642853
10/05/2020,0.000870499
11/05/2020,0.000433377
12/05/2020,0.002815554
13/05/2020,0.003105482
14/05/2020,0.002817162
15/05/2020,0.002790332
16/05/2020,0.002219479
17/05/2020,0.000556414
18/05/2020,0.000401298
19/05/2020,0.001979468
20/05/2020,0.002724209
21/05/2020,0.002817019
22/05/2020,0.000883872
23/05/2020,0.001289729
24/05/2020,0.000660864
25/05/2020,0.000494427
26/05/2020,0.002590897
27/05/2020,0.002700119
28/05/2020,0.002600924
29/05/2020,0.002237347
30/05/2020,0.001482966
31/05/2020,0.000492142
01/06/2020,0.000443139
02/06/2020,0.000981917
03/06/2020,0.002102759
04/06/2020,0.002058187
05/06/2020,0.0028289
06/06/2020,0.001879843
07/06/2020,0.000615903
08/06/2020,0.001422429
09/06/2020,0.003091424
10/06/2020,0.002795841
11/06/2020,0.002814393
12/06/2020,0.001261528
13/06/2020,0.001360747
14/06/2020,0.001775481
15/06/2020,0.000971969
16/06/2020,0.002956176
17/06/2020,0.003037391
18/06/2020,0.004145901
19/06/2020,0.00385205
20/06/2020,0.004574168
21/06/2020,0.002164263
22/06/2020,0.001466959
23/06/2020,0.002282192
24/06/2020,0.002423255
25/06/2020,0.002535263
26/06/2020,0.002524234
27/06/2020,0.002334816
28/06/2020,0.001316728
29/06/2020,0.001085428
30/06/2020,0.003424206
01/07/2020,0.002863355
02/07/2020,0.003447938
03/07/2020,0.003651443
04/07/2020,0.003585656
05/07/2020,0.001131654
06/07/2020,0.00086391
07/07/2020,0.003066599
08/07/2020,0.002377221
09/07/2020,0.002070132
10/07/2020,0.001898
11/07/2020,0.002007008
12/07/2020,0.001661364
13/07/2020,0.001055327
14/07/2020,0.002049147
15/07/2020,0.002406366
16/07/2020,0.002623662
17/07/2020,0.002081137
18/07/2020,0.000866046
19/07/2020,0.000516899
20/07/2020,0.000492696
21/07/2020,0.001299999
22/07/2020,0.001253545
23/07/2020,0.001370692
24/07/2020,0.00138528
25/07/2020,0.00065191
26/07/2020,0.000515204
